lead_id,date,channel,device,cost,impressions,clicks,conversions,company_size,sector,region,status
4380,2025-09-01,Facebook Ads,Mobile,5612.5,161363,4593,400,10-50,Tech,IdF,MQL
4381,2025-09-24,Emailing,Mobile,2777.7,92732,3036,273,100-500,Retail,OCC,Lead
4382,2025-09-15,LinkedIn,Tablet,5425.6,52821,1257,85,10-50,Energy,PAC,MQL
4383,2025-09-23,Emailing,Desktop,2377.44,72741,2372,204,50-100,Health,PAC,Client
4384,2025-09-07,Emailing,Mobile,2949.19,102515,3463,294,50-100,Retail,PAC,SQL
4385,2025-09-15,LinkedIn,Desktop,5425.6,52821,1257,85,10-50,Tech,Hauts-de-France,Lead
4386,2025-09-26,LinkedIn,Desktop,6046.76,65491,1630,118,50-100,Media,NOR,Lead
4387,2025-09-10,Instagram Ads,Desktop,3685.55,145191,6033,497,1-10,Energy,Hauts-de-France,Lead
4388,2025-09-27,LinkedIn,Desktop,6614.93,62760,1529,99,100-500,Retail,ARA,SQL
4389,2025-09-23,Facebook Ads,Mobile,5198.26,145801,4039,332,50-100,Finance,IdF,MQL
4390,2025-09-03,Instagram Ads,Mobile,3652.15,130513,5036,396,1-10,Media,HDF,Client
4391,2025-09-27,Facebook Ads,Mobile,5184.65,152514,4234,317,50-100,Education,HDF,SQL
4392,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,1-10,Media,Hauts-de-France,MQL
4393,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,1-10,Finance,BFC,SQL
4394,2025-09-26,Instagram Ads,Desktop,3539.37,135949,5408,444,1-10,Energy,CVL,SQL
4395,2025-09-14,Facebook Ads,Tablet,6017.18,166025,4922,435,50-100,Retail,ARA,Lead
4396,2025-09-22,Emailing,Tablet,2529.5,81767,2693,240,50-100,Tech,BFC,MQL
4397,2025-09-16,Emailing,Desktop,2303.7,83512,2718,239,50-100,Education,ARA,MQL
4398,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,1-10,Finance,IdF,MQL
4399,2025-09-21,Facebook Ads,Tablet,6314.82,174960,4957,446,10-50,Media,BFC,Lead
4400,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,50-100,Tech,PAC,Lead
4401,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Media,PAC,Lead
4402,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,10-50,Retail,NOR,Lead
4403,2025-09-22,LinkedIn,Desktop,6171.0,61171,1496,111,1-10,Health,IdF,Client
4404,2025-09-05,LinkedIn,Mobile,5544.2699999999995,51964,1289,87,1-10,Tech,Hauts-de-France,SQL
4405,2025-09-23,Instagram Ads,Desktop,4255.1,160828,6184,480,10-50,Health,IdF,SQL
4406,2025-09-14,Emailing,Mobile,3045.63,103241,3613,316,50-100,Education,IdF,MQL
4407,2025-09-26,Facebook Ads,Mobile,5251.55,163827,4769,378,1-10,Retail,Hauts-de-France,SQL
4408,2025-09-13,LinkedIn,Desktop,4985.74,51383,1289,105,1-10,Tech,IDF,Client
4409,2025-09-03,Instagram Ads,Mobile,3652.15,130513,5036,396,1-10,Finance,Hauts-de-France,MQL
4410,2025-09-15,LinkedIn,Mobile,5425.6,52821,1257,85,1-10,Media,BFC,SQL
4411,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,1-10,Retail,IdF,MQL
4412,2025-09-16,Instagram Ads,Mobile,3231.25,113391,4395,362,10-50,Retail,BFC,Client
4413,2025-09-19,Emailing,Desktop,2789.03,95436,2997,260,50-100,Retail,IDF,Client
4414,2025-09-13,Instagram Ads,Mobile,3626.02,127090,4877,379,10-50,Logistics,Hauts-de-France,Client
4415,2025-09-18,Instagram Ads,Desktop,3722.3,139200,5678,439,50-100,Retail,HDF,Lead
4416,2025-09-17,Emailing,Mobile,2929.4,94268,3174,245,50-100,Tech,IDF,Lead
4417,2025-09-30,LinkedIn,Desktop,5212.27,56209,1332,91,1-10,Education,ARA,Lead
4418,2025-09-30,Emailing,Mobile,2709.73,96206,3297,272,1-10,Health,Hauts-de-France,MQL
4419,2025-09-28,Facebook Ads,Desktop,5176.24,134802,3717,296,100-500,Tech,BFC,MQL
4420,2025-09-23,Facebook Ads,Desktop,5198.26,145801,4039,332,1-10,Logistics,HDF,Lead
4421,2025-09-14,LinkedIn,Mobile,5411.59,51268,1249,83,1-10,Health,IdF,SQL
4422,2025-09-18,Instagram Ads,Desktop,3722.3,139200,5678,439,1-10,Finance,PAC,Lead
4423,2025-09-02,LinkedIn,Desktop,5437.18,54110,1352,98,10-50,Retail,Hauts-de-France,Client
4424,2025-09-26,Facebook Ads,Mobile,5251.55,163827,4769,378,10-50,Energy,Hauts-de-France,Lead
4425,2025-09-12,Instagram Ads,Mobile,3485.05,118943,4907,411,100-500,Retail,NOR,MQL
4426,2025-09-23,Instagram Ads,Tablet,4255.1,160828,6184,480,100-500,Retail,PAC,SQL
4427,2025-09-29,Emailing,Desktop,1951.16,56475,1895,172,10-50,Tech,Hauts-de-France,SQL
4428,2025-09-26,Instagram Ads,Mobile,3539.37,135949,5408,444,10-50,Education,BFC,Lead
4429,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,1-10,Health,IdF,SQL
4430,2025-09-20,Instagram Ads,Desktop,3659.59,124507,4816,384,1-10,Health,IdF,MQL
4431,2025-09-21,Emailing,Desktop,2801.35,91605,3016,248,1-10,Tech,ARA,Client
4432,2025-09-30,Emailing,Desktop,2709.73,96206,3297,272,1-10,Health,PAC,Client
4433,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,1-10,Education,Hauts-de-France,MQL
4434,2025-09-04,LinkedIn,Desktop,6239.3,64902,1634,101,1-10,Retail,IdF,Client
4435,2025-09-25,Facebook Ads,Mobile,5675.56,163585,4566,391,1-10,Media,ARA,SQL
4436,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,100-500,Retail,HDF,Client
4437,2025-09-22,LinkedIn,Desktop,6171.0,61171,1496,111,10-50,Education,NOR,Client
4438,2025-09-22,Instagram Ads,Tablet,3774.58,128946,5177,414,100-500,Tech,IdF,SQL
4439,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,10-50,Finance,BFC,MQL
4440,2025-09-06,Emailing,Mobile,2819.64,89019,2993,262,10-50,Logistics,NOR,Lead
4441,2025-09-21,Facebook Ads,Desktop,6314.82,174960,4957,446,1-10,Logistics,PAC,Client
4442,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,1-10,Retail,OCC,SQL
4443,2025-09-02,Instagram Ads,Desktop,3812.57,132624,5213,414,1-10,Finance,NOR,Lead
4444,2025-09-19,Instagram Ads,Desktop,3755.12,134079,5151,414,100-500,Tech,IdF,MQL
4445,2025-09-21,LinkedIn,Mobile,4666.97,47645,1205,90,100-500,Media,Hauts-de-France,SQL
4446,2025-09-22,Facebook Ads,Tablet,5253.29,158934,4559,390,1-10,Health,IdF,MQL
4447,2025-09-21,LinkedIn,Desktop,4666.97,47645,1205,90,1-10,Retail,IdF,Lead
4448,2025-09-13,LinkedIn,Desktop,4985.74,51383,1289,105,10-50,Tech,NOR,Lead
4449,2025-09-25,Instagram Ads,Desktop,3352.69,111790,4495,363,1-10,Logistics,OCC,SQL
4450,2025-09-11,LinkedIn,Desktop,6873.12,64389,1627,106,10-50,Finance,IdF,MQL
4451,2025-09-26,LinkedIn,Mobile,6046.76,65491,1630,118,1-10,Retail,BFC,MQL
4452,2025-09-14,LinkedIn,Mobile,5411.59,51268,1249,83,10-50,Retail,ARA,SQL
4453,2025-09-04,Facebook Ads,Desktop,4937.82,141564,3846,319,1-10,Retail,PAC,SQL
4454,2025-09-01,Instagram Ads,Mobile,4126.37,135064,5379,415,10-50,Health,BFC,Lead
4455,2025-09-04,Facebook Ads,Mobile,4937.82,141564,3846,319,1-10,Energy,OCC,Lead
4456,2025-09-09,LinkedIn,Desktop,6807.41,73952,1809,120,10-50,Media,IdF,MQL
4457,2025-09-08,Emailing,Desktop,2512.92,92180,3042,276,100-500,Finance,IdF,SQL
4458,2025-09-17,LinkedIn,Mobile,6111.02,61870,1454,94,1-10,Media,IdF,Lead
4459,2025-09-24,LinkedIn,Desktop,6300.46,58061,1417,97,100-500,Finance,Hauts-de-France,MQL
4460,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,50-100,Retail,Hauts-de-France,Client
4461,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,100-500,Logistics,PAC,Client
4462,2025-09-19,LinkedIn,Desktop,6296.28,66934,1661,123,50-100,Retail,ARA,MQL
4463,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,50-100,Retail,CVL,Lead
4464,2025-09-19,Facebook Ads,Mobile,4000.7,130129,3520,301,100-500,Logistics,PAC,Lead
4465,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Tech,Hauts-de-France,Lead
4466,2025-09-15,LinkedIn,Mobile,5425.6,52821,1257,85,10-50,Education,HDF,Lead
4467,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,100-500,Energy,HDF,MQL
4468,2025-09-13,Facebook Ads,Desktop,5446.17,171971,4775,426,50-100,Finance,IdF,MQL
4469,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,100-500,Tech,Hauts-de-France,Lead
4470,2025-09-25,Emailing,Desktop,2624.14,81583,2561,220,50-100,Retail,HDF,Client
4471,2025-09-22,Emailing,Desktop,2529.5,81767,2693,240,100-500,Tech,IdF,SQL
4472,2025-09-19,Facebook Ads,Mobile,4000.7,130129,3520,301,50-100,Finance,Hauts-de-France,MQL
4473,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,50-100,Education,PAC,Client
4474,2025-09-17,Facebook Ads,Desktop,4982.07,134435,3813,315,10-50,Finance,IdF,SQL
4475,2025-09-05,Facebook Ads,Mobile,4311.2,125213,3648,306,100-500,Finance,IdF,Client
4476,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,50-100,Finance,PAC,Lead
4477,2025-09-01,Facebook Ads,Desktop,5612.5,161363,4593,400,50-100,Health,CVL,Lead
4478,2025-09-16,Instagram Ads,Mobile,3231.25,113391,4395,362,50-100,Media,HDF,MQL
4479,2025-09-04,Emailing,Desktop,2177.3,65301,2178,175,1-10,Retail,IDF,MQL
4480,2025-09-10,Facebook Ads,Mobile,6549.1,171421,4998,402,1-10,Media,IdF,Lead
4481,2025-09-14,Emailing,Mobile,3045.63,103241,3613,316,100-500,Health,IdF,SQL
4482,2025-09-30,Emailing,Mobile,2709.73,96206,3297,272,10-50,Retail,CVL,Lead
4483,2025-09-03,LinkedIn,Desktop,7147.05,73930,1844,132,1-10,Retail,ARA,SQL
4484,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,1-10,Retail,Hauts-de-France,MQL
4485,2025-09-27,Instagram Ads,Mobile,3717.05,133510,5187,466,50-100,Health,IdF,SQL
4486,2025-09-24,LinkedIn,Desktop,6300.46,58061,1417,97,50-100,Retail,Hauts-de-France,MQL
4487,2025-09-05,Instagram Ads,Tablet,4731.53,166863,6757,548,50-100,Energy,PAC,Client
4488,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,10-50,Health,IdF,MQL
4489,2025-09-10,Emailing,Mobile,2356.2,66934,2202,182,10-50,Energy,IDF,Client
4490,2025-09-11,Emailing,Mobile,2675.57,84413,2889,249,1-10,Tech,IdF,Lead
4491,2025-09-15,Emailing,Tablet,2407.55,87870,2860,230,1-10,Retail,IDF,SQL
4492,2025-09-26,Facebook Ads,Tablet,5251.55,163827,4769,378,50-100,Tech,HDF,MQL
4493,2025-09-07,LinkedIn,Mobile,5411.53,55820,1393,100,1-10,Retail,PAC,SQL
4494,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,10-50,Media,CVL,SQL
4495,2025-09-16,Instagram Ads,Mobile,3231.25,113391,4395,362,10-50,Tech,BFC,SQL
4496,2025-09-12,Instagram Ads,Mobile,3485.05,118943,4907,411,10-50,Finance,IdF,Lead
4497,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,100-500,Tech,Hauts-de-France,SQL
4498,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,1-10,Finance,ARA,Lead
4499,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,50-100,Media,BFC,Lead
4500,2025-09-24,Emailing,Mobile,2777.7,92732,3036,273,1-10,Health,ARA,Lead
4501,2025-09-23,Emailing,Desktop,2377.44,72741,2372,204,1-10,Education,PAC,MQL
4502,2025-09-15,Facebook Ads,Mobile,5583.01,172327,4822,397,10-50,Retail,PAC,SQL
4503,2025-09-11,Emailing,Desktop,2675.57,84413,2889,249,1-10,Logistics,ARA,Lead
4504,2025-09-03,Facebook Ads,Mobile,4691.4,137291,3957,301,50-100,Education,PAC,Lead
4505,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,10-50,Finance,ARA,SQL
4506,2025-09-02,LinkedIn,Mobile,5437.18,54110,1352,98,1-10,Finance,NOR,Client
4507,2025-09-26,Instagram Ads,Mobile,3539.37,135949,5408,444,1-10,Energy,BFC,SQL
4508,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,10-50,Health,CVL,SQL
4509,2025-09-04,Facebook Ads,Mobile,4937.82,141564,3846,319,50-100,Education,BFC,MQL
4510,2025-09-01,LinkedIn,Mobile,5922.39,64292,1661,113,10-50,Finance,BFC,SQL
4511,2025-09-28,Emailing,Mobile,2353.42,79194,2848,248,10-50,Retail,ARA,Client
4512,2025-09-11,Emailing,Desktop,2675.57,84413,2889,249,50-100,Education,IdF,MQL
4513,2025-09-21,LinkedIn,Desktop,4666.97,47645,1205,90,10-50,Health,IDF,MQL
4514,2025-09-04,LinkedIn,Mobile,6239.3,64902,1634,101,1-10,Finance,IdF,Client
4515,2025-09-22,Facebook Ads,Mobile,5253.29,158934,4559,390,10-50,Health,PAC,Client
4516,2025-09-26,Facebook Ads,Mobile,5251.55,163827,4769,378,10-50,Tech,IdF,Lead
4517,2025-09-06,Facebook Ads,Desktop,5898.94,168671,4842,376,50-100,Education,IdF,MQL
4518,2025-09-30,Emailing,Mobile,2709.73,96206,3297,272,10-50,Logistics,HDF,SQL
4519,2025-09-24,Facebook Ads,Mobile,5508.39,165274,4548,410,100-500,Energy,PAC,MQL
4520,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,1-10,Retail,HDF,MQL
4521,2025-09-17,Emailing,Tablet,2929.4,94268,3174,245,100-500,Finance,Hauts-de-France,SQL
4522,2025-09-06,Instagram Ads,Mobile,3159.0,114375,4518,381,10-50,Media,Hauts-de-France,Lead
4523,2025-09-18,LinkedIn,Desktop,5111.0,48459,1196,87,50-100,Health,Hauts-de-France,MQL
4524,2025-09-06,LinkedIn,Mobile,5454.07,53164,1315,93,1-10,Finance,BFC,Client
4525,2025-09-11,Facebook Ads,Tablet,3662.78,104881,2841,220,10-50,Energy,HDF,SQL
4526,2025-09-18,Facebook Ads,Desktop,6142.42,175758,4881,424,50-100,Finance,PAC,Client
4527,2025-09-14,Emailing,Mobile,3045.63,103241,3613,316,50-100,Finance,PAC,SQL
4528,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,1-10,Tech,IDF,SQL
4529,2025-09-08,Emailing,Mobile,2512.92,92180,3042,276,10-50,Tech,IdF,SQL
4530,2025-09-26,LinkedIn,Desktop,6046.76,65491,1630,118,1-10,Tech,PAC,Lead
4531,2025-09-13,LinkedIn,Desktop,4985.74,51383,1289,105,100-500,Energy,PAC,SQL
4532,2025-09-21,Facebook Ads,Mobile,6314.82,174960,4957,446,100-500,Finance,IdF,MQL
4533,2025-09-06,Facebook Ads,Desktop,5898.94,168671,4842,376,1-10,Finance,Hauts-de-France,SQL
4534,2025-09-06,Instagram Ads,Mobile,3159.0,114375,4518,381,100-500,Media,IdF,Lead
4535,2025-09-21,Emailing,Mobile,2801.35,91605,3016,248,100-500,Health,NOR,Lead
4536,2025-09-22,Emailing,Mobile,2529.5,81767,2693,240,10-50,Health,BFC,Lead
4537,2025-09-14,Facebook Ads,Desktop,6017.18,166025,4922,435,50-100,Retail,HDF,SQL
4538,2025-09-13,LinkedIn,Mobile,4985.74,51383,1289,105,10-50,Media,ARA,Client
4539,2025-09-01,Instagram Ads,Mobile,4126.37,135064,5379,415,50-100,Tech,BFC,Client
4540,2025-09-24,Emailing,Desktop,2777.7,92732,3036,273,1-10,Tech,CVL,Lead
4541,2025-09-20,Instagram Ads,Mobile,3659.59,124507,4816,384,1-10,Tech,NOR,MQL
4542,2025-09-29,Instagram Ads,Mobile,3704.71,136791,5539,464,10-50,Retail,IdF,Lead
4543,2025-09-07,Emailing,Mobile,2949.19,102515,3463,294,1-10,Retail,Hauts-de-France,MQL
4544,2025-09-15,Facebook Ads,Mobile,5583.01,172327,4822,397,50-100,Health,CVL,SQL
4545,2025-09-19,Facebook Ads,Mobile,4000.7,130129,3520,301,1-10,Tech,OCC,Client
4546,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,10-50,Health,IDF,Lead
4547,2025-09-13,Emailing,Tablet,2845.0299999999997,91362,3013,252,100-500,Tech,BFC,Lead
4548,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,10-50,Tech,IdF,Lead
4549,2025-09-23,Facebook Ads,Mobile,5198.26,145801,4039,332,10-50,Finance,IdF,MQL
4550,2025-09-07,LinkedIn,Mobile,5411.53,55820,1393,100,100-500,Energy,OCC,SQL
4551,2025-09-07,Facebook Ads,Mobile,3684.27,117690,3375,273,100-500,Media,PAC,SQL
4552,2025-09-09,LinkedIn,Desktop,6807.41,73952,1809,120,1-10,Logistics,IdF,SQL
4553,2025-09-25,Instagram Ads,Mobile,3352.69,111790,4495,363,10-50,Health,OCC,MQL
4554,2025-09-23,Instagram Ads,Mobile,4255.1,160828,6184,480,100-500,Health,IdF,Lead
4555,2025-09-26,Instagram Ads,Desktop,3539.37,135949,5408,444,10-50,Health,CVL,Lead
4556,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,10-50,Health,BFC,Lead
4557,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,1-10,Tech,IdF,SQL
4558,2025-09-19,Emailing,Desktop,2789.03,95436,2997,260,1-10,Finance,Hauts-de-France,SQL
4559,2025-09-04,Facebook Ads,Desktop,4937.82,141564,3846,319,50-100,Retail,IdF,SQL
4560,2025-09-26,Facebook Ads,Mobile,5251.55,163827,4769,378,50-100,Finance,BFC,Lead
4561,2025-09-28,Facebook Ads,Desktop,5176.24,134802,3717,296,100-500,Finance,PAC,SQL
4562,2025-09-18,Facebook Ads,Mobile,6142.42,175758,4881,424,50-100,Tech,IdF,Lead
4563,2025-09-06,Instagram Ads,Desktop,3159.0,114375,4518,381,1-10,Retail,IDF,Lead
4564,2025-09-12,Emailing,Mobile,2940.96,89780,3029,258,1-10,Tech,Hauts-de-France,MQL
4565,2025-09-11,LinkedIn,Desktop,6873.12,64389,1627,106,100-500,Logistics,Hauts-de-France,MQL
4566,2025-09-07,Facebook Ads,Tablet,3684.27,117690,3375,273,1-10,Tech,IdF,SQL
4567,2025-09-15,Emailing,Tablet,2407.55,87870,2860,230,1-10,Retail,IdF,SQL
4568,2025-09-04,Emailing,Tablet,2177.3,65301,2178,175,100-500,Energy,IDF,Lead
4569,2025-09-09,Instagram Ads,Mobile,4345.78,157172,6465,526,10-50,Finance,Hauts-de-France,Lead
4570,2025-09-22,Instagram Ads,Mobile,3774.58,128946,5177,414,1-10,Tech,PAC,Lead
4571,2025-09-28,Instagram Ads,Mobile,4134.08,139525,5414,420,100-500,Retail,NOR,Lead
4572,2025-09-16,Instagram Ads,Desktop,3231.25,113391,4395,362,100-500,Tech,BFC,Lead
4573,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,1-10,Tech,Hauts-de-France,SQL
4574,2025-09-21,Facebook Ads,Mobile,6314.82,174960,4957,446,100-500,Tech,NOR,Lead
4575,2025-09-11,LinkedIn,Tablet,6873.12,64389,1627,106,10-50,Finance,CVL,SQL
4576,2025-09-20,Facebook Ads,Desktop,6435.08,186202,5287,413,10-50,Media,IdF,MQL
4577,2025-09-13,Facebook Ads,Tablet,5446.17,171971,4775,426,100-500,Health,BFC,MQL
4578,2025-09-20,Facebook Ads,Desktop,6435.08,186202,5287,413,100-500,Health,OCC,MQL
4579,2025-09-13,LinkedIn,Mobile,4985.74,51383,1289,105,1-10,Tech,ARA,SQL
4580,2025-09-19,LinkedIn,Mobile,6296.28,66934,1661,123,1-10,Retail,CVL,MQL
4581,2025-09-04,Emailing,Mobile,2177.3,65301,2178,175,1-10,Media,IDF,Lead
4582,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,10-50,Tech,CVL,Client
4583,2025-09-12,LinkedIn,Desktop,5440.85,54337,1371,96,1-10,Media,IdF,Lead
4584,2025-09-28,LinkedIn,Desktop,5903.52,60798,1575,110,10-50,Finance,IdF,Client
4585,2025-09-15,Emailing,Desktop,2407.55,87870,2860,230,1-10,Media,BFC,Lead
4586,2025-09-20,LinkedIn,Desktop,4982.1900000000005,54974,1412,101,10-50,Retail,Hauts-de-France,SQL
4587,2025-09-06,Emailing,Mobile,2819.64,89019,2993,262,1-10,Retail,OCC,MQL
4588,2025-09-27,Facebook Ads,Mobile,5184.65,152514,4234,317,50-100,Education,PAC,MQL
4589,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,1-10,Education,PAC,Lead
4590,2025-09-23,LinkedIn,Mobile,5418.39,55528,1422,100,1-10,Retail,CVL,Lead
4591,2025-09-26,Emailing,Mobile,2556.08,85736,2858,237,100-500,Logistics,ARA,SQL
4592,2025-09-10,LinkedIn,Mobile,5428.44,51038,1318,98,50-100,Tech,PAC,Client
4593,2025-09-30,LinkedIn,Mobile,5212.27,56209,1332,91,1-10,Tech,IdF,MQL
4594,2025-09-20,LinkedIn,Mobile,4982.1900000000005,54974,1412,101,1-10,Health,BFC,MQL
4595,2025-09-19,LinkedIn,Desktop,6296.28,66934,1661,123,50-100,Education,NOR,Lead
4596,2025-09-03,LinkedIn,Mobile,7147.05,73930,1844,132,10-50,Logistics,BFC,SQL
4597,2025-09-22,Facebook Ads,Mobile,5253.29,158934,4559,390,50-100,Finance,PAC,Lead
4598,2025-09-05,Emailing,Mobile,2522.64,84670,2815,237,10-50,Tech,IdF,Lead
4599,2025-09-11,Emailing,Tablet,2675.57,84413,2889,249,1-10,Health,HDF,SQL
4600,2025-09-04,Facebook Ads,Mobile,4937.82,141564,3846,319,10-50,Retail,OCC,MQL
4601,2025-09-08,LinkedIn,Mobile,5171.15,53529,1350,97,50-100,Finance,PAC,Lead
4602,2025-09-10,Facebook Ads,Desktop,6549.1,171421,4998,402,100-500,Finance,CVL,Lead
4603,2025-09-04,Emailing,Desktop,2177.3,65301,2178,175,1-10,Tech,PAC,SQL
4604,2025-09-06,Emailing,Tablet,2819.64,89019,2993,262,10-50,Finance,ARA,Lead
4605,2025-09-12,Facebook Ads,Mobile,5458.32,148794,4155,345,1-10,Finance,HDF,Client
4606,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,10-50,Education,IdF,MQL
4607,2025-09-05,LinkedIn,Mobile,5544.2699999999995,51964,1289,87,100-500,Health,ARA,Lead
4608,2025-09-17,Emailing,Desktop,2929.4,94268,3174,245,10-50,Tech,IdF,SQL
4609,2025-09-13,LinkedIn,Mobile,4985.74,51383,1289,105,100-500,Tech,Hauts-de-France,MQL
4610,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,10-50,Retail,BFC,MQL
4611,2025-09-20,Emailing,Mobile,2292.52,80818,2572,226,100-500,Tech,IdF,MQL
4612,2025-09-05,Facebook Ads,Mobile,4311.2,125213,3648,306,50-100,Health,BFC,Lead
4613,2025-09-19,Emailing,Mobile,2789.03,95436,2997,260,1-10,Logistics,Hauts-de-France,SQL
4614,2025-09-13,LinkedIn,Desktop,4985.74,51383,1289,105,1-10,Health,BFC,MQL
4615,2025-09-14,LinkedIn,Desktop,5411.59,51268,1249,83,10-50,Health,IdF,SQL
4616,2025-09-06,Facebook Ads,Mobile,5898.94,168671,4842,376,1-10,Finance,CVL,SQL
4617,2025-09-16,Facebook Ads,Mobile,5727.33,166997,4478,362,10-50,Retail,BFC,SQL
4618,2025-09-21,Instagram Ads,Desktop,3377.27,126123,4874,382,10-50,Energy,IDF,SQL
4619,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,100-500,Logistics,OCC,SQL
4620,2025-09-23,Emailing,Mobile,2377.44,72741,2372,204,10-50,Finance,Hauts-de-France,MQL
4621,2025-09-30,Instagram Ads,Mobile,4215.73,151630,5761,465,50-100,Retail,IdF,MQL
4622,2025-09-21,LinkedIn,Desktop,4666.97,47645,1205,90,100-500,Education,BFC,Lead
4623,2025-09-30,Instagram Ads,Tablet,4215.73,151630,5761,465,100-500,Tech,BFC,SQL
4624,2025-09-06,LinkedIn,Desktop,5454.07,53164,1315,93,1-10,Education,IdF,SQL
4625,2025-09-18,Instagram Ads,Mobile,3722.3,139200,5678,439,10-50,Media,IdF,Lead
4626,2025-09-06,Facebook Ads,Mobile,5898.94,168671,4842,376,1-10,Tech,ARA,Client
4627,2025-09-16,LinkedIn,Desktop,6612.62,66648,1628,124,10-50,Logistics,OCC,MQL
4628,2025-09-10,Instagram Ads,Mobile,3685.55,145191,6033,497,10-50,Logistics,NOR,MQL
4629,2025-09-05,LinkedIn,Tablet,5544.2699999999995,51964,1289,87,50-100,Energy,IdF,Lead
4630,2025-09-06,Emailing,Tablet,2819.64,89019,2993,262,10-50,Finance,PAC,MQL
4631,2025-09-11,Emailing,Mobile,2675.57,84413,2889,249,10-50,Retail,IdF,SQL
4632,2025-09-27,Emailing,Tablet,2412.97,82002,2855,252,100-500,Health,PAC,Lead
4633,2025-09-15,Emailing,Mobile,2407.55,87870,2860,230,1-10,Finance,CVL,MQL
4634,2025-09-20,Facebook Ads,Desktop,6435.08,186202,5287,413,10-50,Tech,HDF,Client
4635,2025-09-02,LinkedIn,Mobile,5437.18,54110,1352,98,50-100,Finance,ARA,SQL
4636,2025-09-28,LinkedIn,Mobile,5903.52,60798,1575,110,1-10,Health,IdF,MQL
4637,2025-09-12,Facebook Ads,Desktop,5458.32,148794,4155,345,10-50,Tech,PAC,MQL
4638,2025-09-01,LinkedIn,Desktop,5922.39,64292,1661,113,1-10,Retail,OCC,Lead
4639,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,100-500,Tech,IdF,Client
4640,2025-09-05,Emailing,Desktop,2522.64,84670,2815,237,1-10,Education,Hauts-de-France,Client
4641,2025-09-07,Emailing,Mobile,2949.19,102515,3463,294,1-10,Health,CVL,SQL
4642,2025-09-27,Facebook Ads,Mobile,5184.65,152514,4234,317,10-50,Tech,CVL,Lead
4643,2025-09-13,Emailing,Mobile,2845.0299999999997,91362,3013,252,1-10,Logistics,OCC,Lead
4644,2025-09-18,Emailing,Mobile,2479.5099999999998,89774,3044,271,1-10,Tech,PAC,Lead
4645,2025-09-17,Facebook Ads,Mobile,4982.07,134435,3813,315,10-50,Health,ARA,MQL
4646,2025-09-21,Instagram Ads,Mobile,3377.27,126123,4874,382,10-50,Education,PAC,Lead
4647,2025-09-16,Emailing,Mobile,2303.7,83512,2718,239,10-50,Education,OCC,SQL
4648,2025-09-14,LinkedIn,Mobile,5411.59,51268,1249,83,10-50,Tech,CVL,MQL
4649,2025-09-22,LinkedIn,Mobile,6171.0,61171,1496,111,10-50,Energy,HDF,Lead
4650,2025-09-16,LinkedIn,Tablet,6612.62,66648,1628,124,50-100,Energy,IdF,SQL
4651,2025-09-14,Instagram Ads,Mobile,2938.88,101513,3837,327,1-10,Health,HDF,Lead
